Month,Year,Region,Dengue_Cases,Dengue_Deaths,Date,Is_Outbreak,rfh,rfh_avg,rfh_lag1,rfh^2,rfh rfh_avg,rfh rfh_lag1,rfh_avg^2,rfh_avg rfh_lag1,rfh_lag1^2
December,2016,Region XII,1569,8,2016-12-01,1,-0.4093599606917006,-0.6666071965819925,-0.1659915066291228,-0.4777162288041797,-0.5814026518942967,-0.4158926527236395,-0.6948935384661152,-0.517112507644604,-0.34521541622186336
January,2017,Region XII,1512,8,2017-01-01,1,-0.0762160340584406,-0.874289672088011,-0.3773270952692717,-0.2889649813720148,-0.5482241259177011,-0.3771539209511169,-0.8002073178479865,-0.6590039924511858,-0.46023052191177616
February,2017,Region XII,1012,10,2017-02-01,0,-0.49034335149479097,-0.9570585197940447,-0.0419513679610806,-0.5156059195965167,-0.6781869143755419,-0.41091490989472457,-0.8367584160827551,-0.590225098343104,-0.2677311055511495
March,2017,Region XII,968,3,2017-03-01,0,0.01407377652003803,-0.6963546139211212,-0.45885301070452056,-0.22869656727441345,-0.4575263234919794,-0.38477720861234843,-0.7111715630882824,-0.6334172431581885,-0.4988726154758506
April,2017,Region XII,1070,4,2017-04-01,0,-0.45045996018652323,-0.7529106023168435,0.048943312897414507,-0.4973363806619947,-0.6164876557041677,-0.36704248641127835,-0.7410189765017312,-0.4756054073928486,-0.20626589831887243
May,2017,Region XII,758,2,2017-05-01,0,0.5384699601089922,-0.1173781588396684,-0.41870243223621695,0.1981660452129318,0.0017497224223119194,-0.2088026087111785,-0.32265611171838654,-0.4475843408451451,-0.48024028520032674
June,2017,Region XII,806,2,2017-06-01,0,0.2826700448452354,0.23721098714012145,0.5768525359353918,-0.02643314275871912,0.04148520969104306,0.235465583062793,-0.010077884970151042,0.29380527335073753,0.22907323129147666
July,2017,Region XII,771,2,2017-07-01,0,0.5409353979174689,0.13220883769523417,0.31933896366668096,0.2004825298048312,0.1306859617131862,0.2367655951893172,-0.10854834616684314,0.07486866576938647,1.4016119128008576e-05
August,2017,Region XII,733,1,2017-08-01,0,-0.02942750248562179,-0.16434766379576998,0.5793344902261607,-0.2582187755066645,-0.2774327506219167,0.04740142500105132,-0.35980832940839313,0.056357419717844914,0.23143571597973958
September,2017,Region XII,694,10,2017-09-01,0,0.4650640717140297,-0.09096586182681714,0.0051506097471624495,0.1305225337781586,-0.019123551993434285,0.014679508685460672,-0.3013273693968415,-0.21051737136962545,-0.23637435021891945
October,2017,Region XII,549,2,2017-10-01,0,0.33045110916307574,-0.019326288262854045,0.5029548861779473,0.013150901675435308,-0.04940360268500916,0.2246348057542833,-0.2418924740288215,0.09973218165405733,0.16008647412338461
November,2017,Region XII,349,0,2017-11-01,0,-0.020494656039864723,-0.42645314480392327,0.3674401233038962,-0.2522300859492895,-0.36942366605764615,-0.03853505366909917,-0.5488653221586518,-0.1929589461705636,0.0403841093207973
December,2017,Region XII,391,2,2017-12-01,0,0.16896469340775802,-0.6666071965819925,0.0141432991950963,-0.1162554300487625,-0.3969664159200212,-0.10862497070993446,-0.6948935384661152,-0.4507717512172744,-0.2302667389567794
January,2018,Region XII,433,1,2018-01-01,0,-0.6492577050772287,-0.874289672088011,0.20487187635532472,-0.5808706330664447,-0.7000781761221107,-0.4181742017820732,-0.8002073178479865,-0.4808400358143934,-0.09159193676721772
February,2018,Region XII,378,1,2018-02-01,0,-0.659706161953307,-0.9570585197940447,-0.6188319646990557,-0.5847399483471691,-0.7194281493840311,-0.6175513378980464,-0.8367584160827551,-0.7524463626237526,-0.5654333371813843
March,2018,Region XII,477,2,2018-03-01,0,-1.0032024438351634,-0.6963546139211212,-0.6293504179678153,-0.6829670419035355,-0.7740942691580998,-0.7015722865626098,-0.7111715630882824,-0.6946881155655096,-0.5693794882314451
April,2018,Region XII,476,1,2018-04-01,0,0.10384065816733477,-0.7529106023168435,-0.9751478531124299,-0.1649247835968199,-0.45213266865774393,-0.6010039843698005,-0.7410189765017312,-0.8262639172799207,-0.6695571476516657
May,2018,Region XII,490,2,2018-05-01,0,0.23711954205189287,-0.1173781588396684,0.13931156161470873,-0.06315600452153397,-0.1373248938439371,-0.015224707377196023,-0.32265611171838654,-0.1501922583903393,-0.14122775258357195
June,2018,Region XII,850,8,2018-06-01,0,-0.36749150389338964,0.23721098714012145,0.27348330855102243,-0.4569012751763033,-0.31841983542216823,-0.25715082934481137,-0.010077884970151042,0.09987463878478872,-0.03743807785431393
July,2018,Region XII,1195,5,2018-07-01,1,0.2803435369149433,0.13220883769523417,-0.3351781529430235,-0.02833274417397832,-0.006464057015630024,-0.24300445620198569,-0.10854834616684314,-0.3229308700743036,-0.4390022308172776
August,2018,Region XII,927,5,2018-08-01,0,-0.1181912381049911,-0.16434766379576998,0.31699686997433846,-0.3156601499718445,-0.317315228601119,-0.1117281932907936,-0.35980832940839313,-0.07976052318627433,-0.0019233070441884894
September,2018,Region XII,1016,6,2018-09-01,0,-0.25058433002519687,-0.09096586182681714,-0.08420777265765703,-0.39435654354056043,-0.3543058949469013,-0.32620960272144794,-0.3013273693968415,-0.25884828053236925,-0.2949563792647051
October,2018,Region XII,927,5,2018-10-01,0,-0.2093135543359019,-0.019326288262854045,-0.21748779352442885,-0.3707209366682384,-0.31224778374975404,-0.35930938213817415,-0.2418924740288215,-0.3054045219200061,-0.37521550357649736
November,2018,Region XII,855,2,2018-11-01,0,-0.7272100819819274,-0.42645314480392327,-0.17594053629765208,-0.6084840752627882,-0.6388681820206182,-0.5384930335833983,-0.5488653221586518,-0.43220081930912096,-0.3511105475025707
December,2018,Region XII,1149,4,2018-12-01,0,-0.7380107174649967,-0.6666071965819925,-0.697306560841387,-0.6120815595858234,-0.6862142107647221,-0.6530181611389722,-0.6948935384661152,-0.7127873103924148,-0.5935951193090198
January,2019,Region XII,978,2,2019-01-01,0,-0.9129446347946604,-0.874289672088011,-0.708179552035108,-0.662604508787882,-0.7699542955888999,-0.6926344035765749,-0.8002073178479865,-0.7602511358391565,-0.5972640414590558
February,2019,Region XII,1588,3,2019-02-01,1,-1.292610219059327,-0.9570585197940447,-0.8842853881768905,-0.7220695524761138,-0.8735454841535146,-0.7810812209751685,-0.8367584160827551,-0.8270929882993255,-0.648790261108063
March,2019,Region XII,1658,12,2019-03-01,1,-0.8553661748014477,-0.6963546139211212,-1.2664944314076956,-0.6475857221163537,-0.7280888450200952,-0.7786238100167145,-0.7111715630882824,-0.9236556416949682,-0.7094361448284221
April,2019,Region XII,920,7,2019-04-01,0,-0.9210344334483531,-0.7529106023168435,-0.826321198066449,-0.6645880349514857,-0.7560171075871749,-0.7127835491338942,-0.7410189765017312,-0.7753042617121083,-0.6334732356152752
May,2019,Region XII,1286,4,2019-05-01,1,-0.4333945773823556,-0.1173781588396684,-0.8924293820796992,-0.4892875372759942,-0.44677027129734026,-0.6465382312968141,-0.32265611171838654,-0.7000558660781728,-0.6508131755736586
June,2019,Region XII,2689,15,2019-06-01,1,0.6015447456914517,0.23721098714012145,-0.40152272487195545,0.25834125049728673,0.2180022827418463,-0.17909683013156982,-0.010077884970151042,-0.3316270976510762,-0.472031610157053
July,2019,Region XII,3114,15,2019-07-01,1,0.30510382793137636,0.13220883769523417,0.6403498726670098,-0.007983491117114565,0.006567333771366951,0.2827544976215362,-0.10854834616684314,0.2699712648619011,0.2904433787962356
August,2019,Region XII,3579,4,2019-08-01,1,-0.2359202073291553,-0.16434766379576998,0.34192303534652047,-0.3860514536114415,-0.3702120900258237,-0.1646160199462109,-0.35980832940839313,-0.06682719569899898,0.018830035728970008
September,2019,Region XII,2434,16,2019-09-01,1,-0.7586087453896528,-0.09096586182681714,-0.2027254328107802,-0.6187882165263925,-0.5922451028115363,-0.5558035764518975,-0.3013273693968415,-0.32295045106061054,-0.3667454935186699
October,2019,Region XII,1159,7,2019-10-01,0,0.11252809912462178,-0.019326288262854045,-0.7289155704466058,-0.1585492293509805,-0.15552354528630927,-0.4836893332292942,-0.2418924740288215,-0.5930029242579388,-0.6041038772977801
November,2019,Region XII,753,2,2019-11-01,0,-0.7194191303503129,-0.42645314480392327,0.14805720155160143,-0.6058545352792639,-0.6358977796291988,-0.4650761240530339,-0.5488653221586518,-0.28954976184868386,-0.13472559438331597
December,2019,Region XII,482,4,2019-12-01,0,-0.8412997429157779,-0.6666071965819925,-0.6894634159992119,-0.6436764261424645,-0.7191545997599957,-0.6739781765909891,-0.6948935384661152,-0.7098988060902159,-0.5909133626636377
January,2020,Region XII,423,4,2020-01-01,0,-0.7276796728606264,-0.874289672088011,-0.8121605322186188,-0.6086416432745824,-0.7208597248910451,-0.6754776250923489,-0.8002073178479865,-0.7920712931176402,-0.6294863099467438
February,2020,Region XII,648,1,2020-02-01,0,-1.1574956298135757,-0.9570585197940447,-0.6977792976073625,-0.7087827989615523,-0.8406439722272914,-0.7439255505316893,-0.8367584160827551,-0.7746466866221482,-0.5937558162618617
March,2020,Region XII,703,2,2020-03-01,0,-0.852495275307845,-0.6963546139211212,-1.1304746813369546,-0.6467955120288809,-0.7271954448435076,-0.7544407233404978,-0.7111715630882824,-0.874774847052795,-0.6958855467175417
April,2020,Region XII,228,0,2020-04-01,0,-1.049756150864566,-0.7529106023168435,-0.8234310658181259,-0.6919517012669478,-0.7941842239460987,-0.7352549932307915,-0.7410189765017312,-0.7743146530706021,-0.6326673337592069
May,2020,Region XII,316,5,2020-05-01,0,-0.3970011387628507,-0.1173781588396684,-1.0220134331386446,-0.47165895161323007,-0.42997453050079726,-0.6817843705458081,-0.32265611171838654,-0.7691173434282281,-0.6787202218415593
June,2020,Region XII,347,3,2020-06-01,0,0.4925245345363706,0.23721098714012145,-0.36488547901365465,0.15552662715649435,0.15765278331336635,-0.19102712889735007,-0.010077884970151042,-0.30820651409582056,-0.45405296102221754
July,2020,Region XII,621,3,2020-07-01,0,0.06174812592749063,0.13220883769523417,0.5305993123703552,-0.19530626871736878,-0.12151125993142578,0.08048534157295414,-0.10854834616684314,0.203267551793648,0.18558709172161308
August,2020,Region XII,550,4,2020-08-01,0,0.19262569149578948,-0.16434766379576998,0.09693704271879126,-0.0980720761115907,-0.17766192014277807,-0.057267423751062314,-0.35980832940839313,-0.19394197750116635,-0.17221254464952415
September,2020,Region XII,136,117,2020-09-01,0,-0.27340223504817146,-0.09096586182681714,0.2286913844064105,-0.4070757151763198,-0.36499292903836733,-0.22470640373193063,-0.3013273693968415,-0.08961177098307696,-0.07304750292636464
October,2020,Region XII,76,80,2020-10-01,0,0.6120038805261391,-0.019326288262854045,-0.24045856045410377,0.2685028860831589,0.08770153334910227,-0.07531301182361422,-0.2418924740288215,-0.3183219975980172,-0.3881872489280308
November,2020,Region XII,117,27,2020-11-01,0,-0.4271297912558351,-0.42645314480392327,0.6508790754282512,-0.4862979308369662,-0.5244586393437495,-0.1719477021733161,-0.5488653221586518,-0.06816527781220712,0.30080680126978926
December,2020,Region XII,198,2,2020-12-01,0,-0.03553224858441212,-0.6666071965819925,-0.39521596963602695,-0.26228959161845844,-0.46218349767839145,-0.37199335916200504,-0.6948935384661152,-0.6015321965434048,-0.4689826369582524
January,2016,Region XIII,1116,6,2016-01-01,1,-0.9662820728584443,2.8249168201238732,-0.9379801448671097,-0.6751070152147866,-0.33745263448104007,-0.7366698203838029,3.987665788821471,-0.31134231754484937,-0.6615410387742561
February,2016,Region XIII,679,3,2016-02-01,0,-0.6740857374252621,1.0595618125815112,-0.9379801448671097,-0.5899799579053608,-0.326466515905028,-0.6948652551841273,0.9330580532994659,-0.5591330566525204,-0.6615410387742561
March,2016,Region XIII,569,3,2016-03-01,0,-1.038718873450819,1.0944497450413064,-0.6438263252161526,-0.6899149885211397,-0.6026057456370231,-0.7117401809882797,0.9798132153955208,-0.2905967762590001,-0.5747235524185627
April,2016,Region XIII,420,1,2016-04-01,0,-1.020747500460169,0.31406284671703666,-1.010902214700577,-0.6864744686012636,-0.6718455905743911,-0.7536120149336322,0.06514440310023419,-0.712069682280063,-0.676643064629641
May,2016,Region XIII,566,2,2016-05-01,0,-0.25520985871189333,-0.09883447961089613,-0.9928104477325391,-0.3969549654879757,-0.3588749642372981,-0.654643455115983,-0.3077144182149632,-0.7512556726133466,-0.6731342238375223
June,2016,Region XIII,615,2,2016-06-01,0,0.2721940167168551,0.12521215120791657,-0.22214430959291318,-0.03496650561845365,-0.013847586276120975,-0.18682799016794044,-0.11493312487927716,-0.25671531787137336,-0.3778655242526036
July,2016,Region XIII,897,2,2016-07-01,1,0.5565550329859826,0.3389250575429178,0.30879275444004745,0.21522580924486562,0.24559176350454262,0.23859510974347412,0.09004959138855845,0.17474331364760737,-0.008688799848658914
August,2016,Region XIII,851,9,2016-08-01,0,-0.3436458954779576,0.23454214882410276,0.595058764489032,-0.4446729153084241,-0.30597344385423764,-0.138022975935124,-0.01264228369203012,0.3038424643728834,0.24647176329629164
September,2016,Region XIII,331,308,2016-09-01,0,0.5800821782385361,0.1344318593743456,-0.311172797821435,0.23765245986387204,0.15244985887180781,-0.1301504082033082,-0.1065151218513831,-0.307611215852367,-0.4265310436350025
October,2016,Region XIII,277,481,2016-10-01,0,1.1840790637056107,0.2664122019753449,0.6187435229965667,0.9037357613546877,0.5602993905736289,0.8151901531043264,0.01819042451801157,0.3383118682248725,0.26934375600528787
November,2016,Region XIII,396,1,2016-11-01,0,1.5233190375555714,0.6959634936119998,1.2267867096232166,1.3541140700472045,1.0801638581840058,1.5741202795501406,0.4784477196525265,1.0714088747956427,0.9486539514551081
December,2016,Region XIII,498,6,2016-12-01,0,1.9892067148370018,2.165072845667794,1.5682993228403523,2.062034643617444,2.698173363421821,2.3059529687919715,2.681465740083016,2.646796240491708,1.4079757453200934
January,2017,Region XIII,537,4,2017-01-01,0,4.858422247153859,2.8249168201238732,2.0373080788792635,8.702602141141874,6.800014256067292,5.815446443695266,3.987665788821471,3.898904008217602,2.129954005574647
February,2017,Region XIII,290,1,2017-02-01,0,1.9941156653905479,1.0595618125815112,4.925745084708368,2.0700446854080123,1.7202036588217655,5.82494510407137,0.9330580532994659,4.63497647556801,8.90238801577216
March,2017,Region XIII,461,2,2017-03-01,0,2.4265312085554154,1.0944497450413064,2.0422499155168192,2.8206992933407737,2.0868351384273836,3.262219560072674,0.9798132153955208,2.116835036719617,2.1381231085113717
April,2017,Region XIII,207,0,2017-04-01,0,0.860880811498814,0.31406284671703666,2.477562300628766,0.5256843106949333,0.4072957967940167,1.9172661421851744,0.06514440310023419,1.5983296974578571,2.9036840035057407
May,2017,Region XIII,155,0,2017-05-01,0,0.6123246396764838,-0.09883447961089613,0.9014232848896349,0.2688153457143772,0.045672785775385846,0.6379349280130937,-0.3077144182149632,0.2688022706920786,0.5630952619293852
June,2017,Region XIII,168,0,2017-06-01,0,0.05822339711308192,0.12521215120791657,0.6512019834110704,-0.19781201885712943,-0.12607208139241644,0.1332971877955263,-0.11493312487927716,0.27225126526299426,0.30112546563605996
July,2017,Region XIII,186,1,2017-07-01,0,0.6338371949804531,0.3389250575429178,0.09338870101062086,0.28988322100370273,0.2904130470588366,0.14315523940602293,0.09004959138855845,0.030476268272906788,-0.17476805326740938
August,2017,Region XIII,216,4,2017-08-01,0,0.10282845754095025,0.23454214882410276,0.6728586558116114,-0.16566527906742104,-0.05913134264346383,0.17149403058114762,-0.01264228369203012,0.3535142700755825,0.3226117008388824
September,2017,Region XIII,184,0,2017-09-01,0,0.3482356793199841,0.1344318593743456,0.1382925800451326,0.028162387937013637,0.030294774576322687,0.036699078283721646,-0.1065151218513831,-0.034137564541370805,-0.14198295260395666
October,2017,Region XIII,258,1,2017-10-01,0,0.7805768906990891,0.2664122019753449,0.3853438360070328,0.4394743052115014,0.3338767043556519,0.40774267982688006,0.01819042451801157,0.18706633077173027,0.05569368943415746
November,2017,Region XIII,119,1,2017-11-01,0,1.021562797324487,0.6959634936119998,0.8205813913690753,0.7074131933504474,0.7426509716183534,0.8659212156810877,0.4784477196525265,0.7558710541256446,0.4751733225208987
December,2017,Region XIII,207,0,2017-12-01,0,1.8972506705828671,2.165072845667794,1.0631817128646188,1.9141109873122661,2.601245182114277,1.7085696777025035,2.681465740083016,2.0319443216371567,0.7484328653782191
January,2018,Region XIII,269,0,2018-01-01,0,2.799518964369256,2.8249168201238732,1.9447360018980595,3.5397904494997334,4.277078634901661,3.5291971269265083,3.987665788821471,3.767907876862116,1.9790929231073093
February,2018,Region XIII,314,1,2018-02-01,0,1.5227570056941955,1.0595618125815112,2.853048779242626,1.3533225423239463,1.3586433547976258,3.0417667506535855,0.9330580532994659,2.798974409284744,3.6370546686211394
March,2018,Region XIII,188,0,2018-03-01,0,-0.14329965902939087,1.0944497450413064,1.5677335258102691,-0.3312270087274292,0.09234468698733415,0.3673570474574582,0.9798132153955208,1.691543365904056,1.4071684996630007
